Business Date,Sedol,ISIN,FIGI,Ticker,BBGID,Name,Offer Rate,Bid Rate,Last Rate,Short Momentum,Short Interest,ShortInterestNotional,ShortInterestPct,S3Float,S3SIPctFloat,IndicativeAvailability,S3Utilization,DaysToCover10Day,DaysToCover30Day,DaysToCover90Day,Crowded Score,Squeeze Score,Original SI
10/18/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,11779529,3161036607.15,0.01,1185543769,0.0099,4.68E+08,2.45857,2.11142817657622,2.09803355812399,1.94861424497277,27.5,27.5,11505584
10/19/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,11815539.4,3194094766,0.0101,1185578604.4,0.01,4.69E+08,2.43463,2.23401065923278,2.11601565368198,1.96065647382033,27.5,27.5,11451862
10/20/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,11840319.8,3217014889.66,0.0101,1185604559.8,0.01,4.68E+08,2.40567,2.34235984005912,2.15654918465882,1.96661296275196,27.5,37.5,11254615
10/21/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,12165779,3143150662.44,0.0104,1185930019,0.0103,4.71E+08,2.39959,1.57577319333919,1.97342126674989,1.92782076867663,25,25,11306961
10/22/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,12607813.5,3066346321.34,0.0107,1186372053.5,0.0106,4.66E+08,2.43961,1.10171930349477,1.69396517323764,1.87524714495794,25,5,11373600
10/25/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,12891384.5,3099088833.8,0.011,1186655624.5,0.0109,4.51E+08,2.59518,0.958377254239992,1.58736280914079,1.86413930117756,25,5,11770429
10/26/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,13146300.4,3245558642.75,0.0112,1186910540.4,0.0111,4.41E+08,2.6953,0.861895874526667,1.50617515410846,1.85633467144714,25,5,11964672
10/27/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,13298942.4,3231643003.2,0.0113,1187063182.4,0.0112,4.37E+08,2.72548,0.817678508494818,1.46660289561313,1.87879991365309,25,0,12235567
10/28/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,13461081.3,3162546440.62,0.0115,1187225321.3,0.0113,4.56E+08,2.54666,0.766303464586132,1.40697014086862,1.86724811653355,25,0,11925802
10/29/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,13612251.9,3223789617.48,0.0116,1187356516.9,0.0115,4.58E+08,2.54543,0.747532857722615,1.3717221566314,1.86454108989258,25,5,11974511
11/1/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,13592752,3161538187.68,0.0116,1187355817,0.0114,4.42E+08,2.67151,0.715036707781106,1.34760547562329,1.83935144526973,25,15,12110285
11/2/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,13820470.7,3196398463.5,0.0118,1187583535.7,0.0116,4.23E+08,2.81235,0.691762129425587,1.34212111424499,1.85097812558552,25,15,12153313
11/3/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,13953840.9,3201848332.91,0.0119,1187719255.9,0.0117,4.45E+08,2.63577,0.669321963460187,1.31940758737038,1.85213847846297,25,5,12031234
11/4/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,14131904.1,3255708066.56,0.012,1187903195.1,0.0119,4.50E+08,2.58202,0.738407768445205,1.30096476600426,1.8508802873625,25,5,11909671
11/5/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,14334743.6,3271475184.39,0.0122,1188090758.6,0.0121,4.45E+08,2.63141,0.879251956960966,1.28513426733081,1.85097990705035,25,15,12017029
11/8/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,14586189.3,3293269820.15,0.0124,1188359830.3,0.0123,4.36E+08,2.7459,0.937848947325477,1.25993499317349,1.85044842281322,25,15,12274078
11/9/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,14867503,3410902538.26,0.0127,1188641144,0.0125,4.41E+08,2.68002,0.954910322265389,1.21895692235391,1.8405746379946,25,15,12029751
11/10/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,15718271.4,3228847310.99,0.0134,1189491912.4,0.0132,4.45E+08,3.05514,0.765676472836174,1.11860577641237,1.79794599826659,25,0,13998318
11/11/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16037615,3281937533.6,0.0137,1189815956,0.0135,4.47E+08,3.06199,0.764321567782314,1.09769794115436,1.79223749650215,25,0,14013918
11/12/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16338393,3300845537.79,0.0139,1190014942,0.0137,4.16E+08,3.30077,0.766154519680079,1.08755955123971,1.80125158506988,25,0,14161063
11/15/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16601046.2,3457997923.46,0.0141,1190181251.2,0.0139,4.38E+08,3.09448,0.750514033547128,1.06625723684518,1.79709384936842,25,5,13964295
11/16/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16573015,3522428608.1,0.0141,1190307136,0.0139,4.35E+08,3.12288,0.737976204174092,1.0417827222758,1.76876424719474,25,5,13914075
11/17/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16470455.9,3552183223.95,0.014,1189523117.9,0.0138,4.44E+08,3.06886,0.720509246388749,1.01331583817418,1.73469395084622,25,5,13977745
11/18/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16299152.4,3362026165.55,0.0139,1189351814.4,0.0137,4.47E+08,3.02143,0.686244647487054,0.96616030713403,1.68537050247643,22.5,2.5,13895239
11/19/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16174344.1,3242955992.05,0.0138,1189218781.1,0.0136,4.36E+08,3.07114,0.664698562696992,0.931693745060166,1.64388551425568,22.5,22.5,13814176
11/22/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16020690.2,3101765829.62,0.0137,1189065127.2,0.0135,4.36E+08,3.0579,0.637574955606477,0.88787429882012,1.59289680163681,22.5,2.5,13755230
11/23/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,15814510.9,2996533525.33,0.0135,1188858947.9,0.0133,4.29E+08,3.08484,0.61292249164516,0.837868021665399,1.52900603026142,22.5,12.5,13554617
11/24/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,15688154.5,2950157453.73,0.0134,1188732591.5,0.0132,4.50E+08,2.90425,0.732996864235908,0.808728454053046,1.49380464716449,22.5,12.5,13439818
11/25/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,15625364.1,2948662459.31,0.0133,1188680375.1,0.0131,4.46E+08,3.44628,0.766697991376578,0.795465392919947,1.47543917017002,22.5,2.5,15903856
11/26/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,15625364.1,2948662459.31,0.0133,1188680375.1,0.0131,4.46E+08,3.44628,0.766697991376578,0.795465392919947,1.47543917017002,22.5,2.5,15903856
11/29/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,15568413.9,2923592446.28,0.0133,1188623424.9,0.0131,4.28E+08,3.6013,0.82123292227238,0.77729621942417,1.44677521652959,22.5,2.5,15995075
11/30/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,15459988.1,2894728171.84,0.0132,1188514999.1,0.013,4.39E+08,3.51205,0.820381393799344,0.75684200137573,1.41900378881646,22.5,12.5,15883266
12/1/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,15449303,2856421631.67,0.0132,1188355098,0.013,4.40E+08,3.49406,0.800915428017109,0.735719107391977,1.39338479439251,22.5,12.5,15878058
12/2/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,15690322.6,2813588648.63,0.0134,1188745333.6,0.0132,4.33E+08,3.55459,0.828672306768708,0.761372130325401,1.39747065683689,22.5,12.5,15947667
12/3/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,15960526.4,2987012515.76,0.0136,1189013188.4,0.0134,4.25E+08,3.71182,0.840977212798365,0.803176852200103,1.40590150857241,22.5,12.5,16268151
12/6/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16220599.1,2983454792.46,0.0138,1189273261.1,0.0136,4.20E+08,3.75203,0.872471632137806,0.820992701431875,1.42532200147535,22.5,12.5,16334433
12/7/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16359746.2,3024262682.53,0.0139,1189412408.2,0.0138,4.24E+08,3.69784,0.966532078728449,0.841874488357765,1.43529258489676,22.5,12.5,16183272
12/8/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16615949.3,3173978635.29,0.0142,1189665086.3,0.014,4.17E+08,3.82729,0.994785341599288,0.85014658882501,1.44692368856248,22.5,12.5,16548972
12/9/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16757523.7,3307097302.2,0.0143,1189809010.7,0.0141,4.38E+08,3.58672,0.99685116829364,0.864185669570831,1.45067568538539,22.5,22.5,16265303
12/10/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,16908478.5,3242200752.38,0.0144,1189959965.5,0.0142,4.40E+08,3.51222,1.0167693339309,0.876093233205501,1.45682996807781,22.5,22.5,15985581
12/13/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,17109143.7,3225244678.89,0.0146,1190160630.7,0.0144,4.27E+08,3.74048,1.02374046096595,0.888181983736163,1.46772055878429,22.5,22.5,16570948
12/14/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,17200829.4,3205890583.57,0.0147,1190252316.4,0.0145,4.43E+08,3.55359,1.05768068819225,0.896420546469138,1.46757618443471,22.5,22.5,16306774
12/15/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,17326224.9,3236538811.32,0.0148,1190388285.9,0.0146,4.47E+08,3.50395,1.13319075651175,0.904940295659784,1.46771255570877,22.5,22.5,16198403
12/16/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,17274195,3293498018.7,0.0147,1190336256,0.0145,4.49E+08,3.52246,1.19434441367851,0.906800216172347,1.45643124244981,22.5,22.5,16254772
12/17/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.33,0,17432375.6,3290360894.5,0.0149,1190494436.6,0.0146,4.36E+08,3.61227,1.27675402683,0.918048050290591,1.46081767826167,22.5,22.5,16308461
12/20/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,17699982.7,3295736778.74,0.0151,1190762043.7,0.0149,4.24E+08,3.77991,1.31403974892462,0.928499523369778,1.46363768068604,22.5,12.5,16604845
12/21/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,17802851.1,3252224838.95,0.0152,1190863737.1,0.0149,4.30E+08,3.69489,1.34561876229853,0.954435271479141,1.46299066950441,22.5,22.5,16346943
12/22/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.34,0,17938190.8,3392829407.91,0.0153,1191040199.8,0.0151,4.38E+08,3.54833,1.4119545578696,1.05912683602714,1.46444527479772,25,25,16075341
12/23/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18035715.2,3457085889.54,0.0154,1191137724.2,0.0151,4.43E+08,3.4662,1.47648021402588,1.09515603791111,1.47030570629633,25,25,15869459
12/24/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18138546.3,3482782275.06,0.0155,1191240555.3,0.0152,4.39E+08,3.50392,1.53242766133642,1.12403759271342,1.47477328218641,25,25,15923374
12/27/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18138546.3,3482782275.06,0.0155,1191240555.3,0.0152,4.39E+08,3.50392,1.53242766133642,1.12403759271342,1.47477328218641,25,25,15923374
12/28/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.32,0,18248332,3503862227.32,0.0156,1191350341,0.0153,4.31E+08,3.78618,1.64750082427711,1.18536634448387,1.47461435511927,25,25,16959852
12/29/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18333530,3485204053,0.0156,1191435539,0.0154,4.42E+08,3.65925,1.70823455572976,1.21382578644142,1.47822413755012,25,25,16813272
12/30/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18415146.9,3498325456.59,0.0157,1191517155.9,0.0155,4.43E+08,3.64002,1.7864108813139,1.26402189269826,1.48016890107559,25,25,16748101
12/31/21,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18522177.9,3554035495.45,0.0158,1191624186.9,0.0155,4.40E+08,3.64242,1.84496045355987,1.30219150214664,1.48183421664908,25,25,16612010
1/3/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18685587,3523727996.46,0.0159,1191787596,0.0157,4.30E+08,3.84515,2.10295702370645,1.36901328271159,1.48996203008663,25,25,17209565
1/4/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18569468,3619932091.92,0.0158,1191671477,0.0156,4.30E+08,3.85555,2.04633759542823,1.42001141700476,1.46914323156528,25,25,17159913
1/5/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18215824,3481772599.36,0.0155,1191317833,0.0153,4.45E+08,3.61524,1.97082552810649,1.41389530367374,1.44171317956704,25,25,16730145
1/6/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18435589,3450404837.24,0.0157,1191537598,0.0155,4.39E+08,3.72947,1.91810709115113,1.43144024065752,1.45358982243668,25,25,16983044
1/7/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18192122,3497799296.94,0.0155,1191289431,0.0153,4.44E+08,3.63333,1.77384245416556,1.40944595168961,1.42361984847064,25,25,16757760
1/10/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18471518,3465256776.8,0.0157,1191568827,0.0155,4.34E+08,3.76283,1.71951271506338,1.42539815267529,1.43552325768454,25,25,17002569
1/11/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18326569,3352845798.55,0.0156,1191421528,0.0154,4.39E+08,3.73315,1.61088251576068,1.4200815897787,1.41277441130702,25,25,16936629
1/12/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18124576,3471218795.52,0.0155,1191221885,0.0152,4.42E+08,3.94572,1.52743720632489,1.43510925494906,1.38996688081987,25,25,18124576
1/13/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18035496,3376244851.2,0.0154,1191132805,0.0151,4.43E+08,3.91221,1.44041793413569,1.45085594929102,1.380137071735,25,25,18035496
1/14/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18020649,3261917675.49,0.0154,1186922282,0.0152,4.44E+08,3.89879,1.40396730354261,1.47999260851622,1.36897906403491,25,25,18020649
1/17/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18385856,3280404427.52,0.0157,1190544396,0.0154,4.34E+08,4.06133,1.35819992850667,1.5367557132722,1.38438568477066,25,15,18385856
1/18/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18385856,3280404427.52,0.0157,1190544396,0.0154,4.34E+08,4.06133,1.35819992850667,1.5367557132722,1.38438568477066,25,15,18385856
1/19/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18192356,3173838427.76,0.0155,1191302589,0.0153,4.31E+08,4.04554,1.34277330552181,1.53757311612101,1.34943034562602,25,25,18192356
1/20/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18103520,3141865896,0.0154,1191213753,0.0152,4.41E+08,3.9472,1.33141959980454,1.53316380346832,1.33223537272892,25,15,18103520
1/21/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18078408,3132626538.24,0.0154,1191185116,0.0152,4.39E+08,3.96141,1.3316658544361,1.52055554957447,1.31918480334571,25,15,18078408
1/24/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18536658,3031485049.32,0.0158,1191646891,0.0156,4.24E+08,4.19311,1.29462642944424,1.52429956949275,1.33966132690565,25,5,18536658
1/25/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18447416,2991617452.72,0.0157,1190785720,0.0155,4.35E+08,4.07528,1.21219307177661,1.46908192612867,1.31632690923393,25,5,18447416
1/26/22,BYW36M8,US70450Y1038,BBG0077VNXV6,PYPL,PYPL US,PAYPAL HLDGS INC,0.3,0.15,0.3,0,18940038,2996314011.6,0.0162,1191225470,0.0159,4.32E+08,4.20407,1.24129728807234,1.500925872875,1.34196425762601,25,0,18940038
1/4/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1135691,1285545427.45,0.0104,110379850,0.0103,3.16E+07,1.70257,0.736821036773869,0.792397473127207,0.676168345044468,20,10,1020540
1/5/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1153803.9,1260415380.36,0.0106,110397962.9,0.0105,3.16E+07,1.67832,0.781542637213171,0.793140096884024,0.687165977001636,20,10,996652
1/6/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1165447,1303832176.78,0.0107,110409606,0.0106,3.16E+07,1.66695,0.800771056323802,0.819792253578093,0.702944600259356,20,20,998979
1/7/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1181636.3,1284804965.35,0.0108,110425795.3,0.0107,3.16E+07,1.67145,0.826003130271148,0.839366843044784,0.714073265195496,20,20,1005034
1/8/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1201571.6,1393258317.35,0.011,110450682.6,0.0109,3.16E+07,1.74894,0.911847544229369,0.849989565876809,0.72593740937651,20,20,1032835
1/11/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1217169.4,1447117043.05,0.0111,110467710.4,0.011,3.16E+07,1.7207,0.979447658745805,0.850710527492926,0.73412038743134,20,40,1017006
1/12/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1231774,1450586333.36,0.0113,110482315,0.0111,3.15E+07,1.76623,0.976655087903191,0.870672258275201,0.74782184246841,20,40,1027176
1/13/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1248834.4,1483914987.46,0.0114,110499375.4,0.0113,3.15E+07,2.08697,1.07480054599189,0.888636328057734,0.767515470652622,20,40,1196887
1/14/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1256842.4,1507984648.37,0.0115,110512335.4,0.0114,3.15E+07,2.06563,1.1540139839593,0.936797658383005,0.784424383740844,20,40,1190501
1/15/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1259757.3,1485077490.68,0.0115,110514370.3,0.0114,3.15E+07,1.62858,1.11642111009589,0.951973004098806,0.798910038716551,20,40,1171020
1/19/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1266114,1481948453.58,0.0116,110523588,0.0115,3.15E+07,1.52157,1.11465766099674,0.965507932695057,0.809855294575929,20,30,1167605
1/20/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1255780.7,1474248868.38,0.0115,110513254.7,0.0114,1.53E+07,1.77921,1.19708065309484,0.975965527478693,0.809192837392784,20,20,1187059
1/21/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1228736.5,1475687961.77,0.0112,110486210.5,0.0111,1.85E+07,6.23337,1.18183422687234,0.955955542035665,0.796953997007376,20,20,1174123
1/22/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1219406.1,1461031418.72,0.0112,110480402.1,0.011,1.68E+07,6.75888,1.24059042204687,0.954477505627898,0.796303677906764,20,20,1241127
1/25/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1211092.5,1449314394.75,0.0111,110472088.5,0.011,1.48E+07,7.58739,1.3341784688194,0.959545680710405,0.796872039099675,20,20,1257873
1/26/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1188601.5,1433358320.88,0.0109,110449597.5,0.0108,1.31E+07,8.41408,1.29370606155925,0.940279362136043,0.784050858358482,20,20,1266934
1/27/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1167373.3,1353884532.14,0.0107,110428369.3,0.0106,1.35E+07,7.99593,1.28816448362998,0.923364162937874,0.785317245420279,20,20,1292817
1/28/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1130477.8,1234572195.82,0.0103,110391032.8,0.0102,1.35E+07,7.76571,1.15718801373298,0.874098570563679,0.772909684362236,20,10,1381351
1/29/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1114390.7,1248752786.7,0.0102,110377696.7,0.0101,1.35E+07,7.63576,1.13139098087868,0.869673323500261,0.77165962214399,20,10,1428531
2/1/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1084950,1191915220.5,0.0099,110348917,0.0098,1.32E+07,7.64158,1.12172925894219,0.842273357860014,0.758409824411296,20,10,1451608
2/2/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1098872.2,1258131747.95,0.0101,110363389.2,0.01,1.34E+07,7.59818,1.11423301636358,0.899871841381394,0.776627644657537,20,20,1457632
2/3/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1119726.4,1383254008.24,0.0102,110384243.4,0.0101,1.34E+07,7.75283,1.03415045024243,0.931009785474527,0.791915957186483,20,30,1445835
2/4/21,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,1135539.4,1390081911.9,0.0104,110401927.4,0.0103,1.32E+07,7.94901,1.01582811943684,0.942893915452212,0.806148094667112,20,40,1455653
